id,created_at,question,explanation,tags,type,answers
1179,2025-02-04T23:10:07,"🤔 Какой JavaScript API используется для обработки оффлайн-возможностей, позволяя приложениям кэшировать активы и обеспечивать функциональность без подключения к интернету?",,"[""JavaScript"",""API""]",message,"[{""text"":""Service Worker API""},{""text"":""Web Worker API""},{""text"":""Navigator API""},{""text"":""Cache API""}]"
1180,2025-02-05T12:10:11,"🤔 Какое свойство CSS применяется для установки визуальной границы вокруг элементов, которая не влияет на их расположение в документе?",,"[""CSS""]",message,"[{""text"":""border""},{""text"":""outline""},{""text"":""edge""},{""text"":""frame""}]"
1181,2025-02-05T19:10:09,,,[],message,[]
1182,2025-02-05T23:10:12,🤔 Какой HTML тег лучше всего подходит для включения математических визуализаций и логотипов в документ?,,"[""HTML""]",message,"[{""text"":""<math>""},{""text"":""<formula>""},{""text"":""<visual>""},{""text"":""<svg>""}]"
1183,2025-02-06T12:10:08,🤔 Какое CSS свойство используется для динамического управления глубиной уровней локального или глобального стека в контексте композитных слоев?,,"[""CSS""]",message,"[{""text"":""composite-layer""},{""text"":""stacking-context""},{""text"":""z-index-complex""},{""text"":""isolation""}]"
1184,2025-02-06T19:10:07,,,[],message,[]
1185,2025-02-06T23:10:10,"🤔 Какой JavaScript API позволяет веб-приложениям мгновенно реагировать на изменения в конфигурации устройства, например, ориентации экрана или размера окна?",,"[""JavaScript"",""API""]",message,"[{""text"":""window.onresize""},{""text"":""window.matchMedia()""},{""text"":""navigator.watchDevice()""},{""text"":""Screen.orientation""}]"
1186,2025-02-07T12:10:07,"🤔 Какое свойство CSS предоставляет механизм для условного применения стилей на основе существования, значения или отсутствия определенных атрибутов на элементе?",,"[""CSS""]",message,"[{""text"":""attribute-exists""},{""text"":""[attribute=value]""},{""text"":"":has""},{""text"":"":attr""}]"
1187,2025-02-07T19:10:15,,,[],message,[]
1188,2025-02-07T23:10:06,"🤔 Какой HTML атрибут используется для определения того, что внешний ресурс, такой как скрипт, должен быть загружен асинхронно для улучшения производительности загрузки страницы?",,"[""HTML""]",message,"[{""text"":""defer""},{""text"":""sync""},{""text"":""async""},{""text"":""preload""}]"
1189,2025-02-08T12:10:12,"🤔 Какое CSS свойство используется для динамического изменения графических свойств элементов с использованием GPU, что позволяет достичь высокой производительности анимации?",,"[""CSS""]",message,"[{""text"":""transform""},{""text"":""will-change""},{""text"":""acceleration""},{""text"":""gpu-boost""}]"
1190,2025-02-08T19:10:11,,,[],message,[]
1191,2025-02-08T23:10:08,"🤔 Какой JavaScript API позволяет браузерам выполнять тяжёлые вычислительные задачи в фоновом режиме, не блокируя основной поток UI?",,"[""JavaScript"",""API""]",message,"[{""text"":""Web Workers""},{""text"":""Background API""},{""text"":""Async Compute""},{""text"":""Thread.js""}]"
1192,2025-02-09T02:42:46,,,[],message,[]
1193,2025-02-09T12:10:10,🤔 Какое свойство CSS позволяет элементам управлять пространственным поведением их потомков на трехмерной оси?,,"[""CSS""]",message,"[{""text"":""perspective""},{""text"":""transform-style""},{""text"":""3d-space-control""},{""text"":""z-space""}]"
1194,2025-02-09T19:10:43,,,[],message,[]
1195,2025-02-09T23:10:06,"🤔 Какой HTML элемент лучше всего подходит для определения участка документа, содержащего автономные и повторно используемые информационные компоненты, не имеющие строгой привязки к потоку основного содержания?",,"[""HTML"",""компоненты""]",message,"[{""text"":""<article>""},{""text"":""<section>""},{""text"":""<aside>""},{""text"":""<portal>""}]"
1197,2025-02-10T12:10:11,"🤔 Какой метод JavaScript позволяет выполнять группу промисов, возвращая результаты их выполнения в порядке их начала, независимо от времени завершения каждого промиса?",,"[""JavaScript""]",message,"[{""text"":""Promise.all()""},{""text"":""Promise.allSettled()""},{""text"":""Promise.any()""},{""text"":""Promise.race()""}]"
1198,2025-02-10T19:10:10,,,[],message,[]
1199,2025-02-10T23:10:09,"🤔 Какой HTML атрибут позволяет определить, что элемент должен быть скрыт до тех пор, пока не будет активирован пользовательским действием или программно?",,"[""HTML""]",message,"[{""text"":""hidden""},{""text"":""invisible""},{""text"":""display""},{""text"":""deferred""}]"
1200,2025-02-10T23:13:52,,,[],message,[]
1201,2025-02-11T12:10:11,"🤔 Какое CSS свойство позволяет реализовать сложные переходы между визуальными состояниями элементов, используя функции кубической березки?",,"[""CSS""]",message,"[{""text"":""transition-timing-function""},{""text"":""animation-path""},{""text"":""cubic-bezier""},{""text"":""transform-function""}]"
1203,2025-02-11T19:10:48,,,[],message,[]
1204,2025-02-11T23:10:12,🤔 Какой HTML атрибут определяет возможность элемента участвовать в плавном прокручивании страницы при нажатии на ссылку якоря?,,"[""HTML""]",message,"[{""text"":""smooth-scroll""},{""text"":""scroll-behavior""},{""text"":""jump-scroll""},{""text"":""anchor-behavior""}]"
